seed,cope,target,subject,conn
amyg_bla,CS-B,sgACC,17,-0.041077094773451485
amyg_bla,CS-B,sgACC,18,0.05697320898373922
amyg_bla,CS-B,sgACC,19,-0.44700857003529865
amyg_bla,CS-B,sgACC,20,-0.4331639011700948
amyg_bla,CS-B,sgACC,21,-0.0876205712556839
amyg_bla,CS-B,sgACC,23,-0.38996745149294537
amyg_bla,CS-B,sgACC,24,-0.053207882990439735
amyg_bla,CS-B,sgACC,25,-0.3520093684395154
amyg_bla,CS-B,sgACC,26,0.29442284256219864
amyg_bla,CS-B,sgACC,101,-0.650844673315684
amyg_bla,CS-B,sgACC,102,0.14242959022521973
amyg_bla,CS-B,sgACC,103,1.0123148361841838
amyg_bla,CS-B,sgACC,104,-0.40748897194862366
amyg_bla,CS-B,sgACC,105,-0.38378050923347473
amyg_bla,CS-B,sgACC,106,0.20868366956710815
amyg_bla,CS-B,sgACC,107,0.46182843049367267
amyg_bla,CS-B,sgACC,108,0.7056241097549597
amyg_bla,CS-B,sgACC,109,-0.21742532650629678
amyg_bla,CS-B,sgACC,110,-0.03842258437847098
amyg_bla,CS-B,sgACC,111,0.218059370915095
amyg_bla,CS-B,sgACC,112,-0.005080413073301315
amyg_bla,CS-B,sgACC,113,0.7683749397595724
amyg_bla,CS-B,sgACC,114,-0.015017288426558176
amyg_bla,CS-B,sgACC,115,-0.14601804812749228
amyg_bla,CS-B,sgACC,116,0.23478986447056135
amyg_bla,CS-B,sgACC,117,0.08154260382677118
amyg_bla,CS-B,sgACC,118,-0.46843300325175125
amyg_bla,CS-B,sgACC,120,-0.2729451808457573
amyg_bla,CS-B,sgACC,121,-0.05859981228907903
amyg_bla,CS-B,sgACC,122,0.3327046424771349
amyg_bla,CS-B,sgACC,123,0.3222651643057664
amyg_bla,CS-B,sgACC,124,0.32773807644844055
amyg_bla,CS-B,sgACC,125,0.7569312155246735
amyg_bla,CS-E,rACC,1,-0.155901527342697
amyg_bla,CS-E,rACC,2,-0.15507144356767336
amyg_bla,CS-E,rACC,3,0.33832456978658837
amyg_bla,CS-E,rACC,4,-0.177793820699056
amyg_bla,CS-E,rACC,5,0.2638007439672947
amyg_bla,CS-E,rACC,6,-0.3036312609910965
amyg_bla,CS-E,rACC,7,0.27203334371248883
amyg_bla,CS-E,rACC,8,0.09902293980121613
amyg_bla,CS-E,rACC,9,-0.1553056463599205
amyg_bla,CS-E,rACC,10,0.3187207678953807
amyg_bla,CS-E,rACC,12,-0.7876855134963989
amyg_bla,CS-E,rACC,13,0.24613686899344125
amyg_bla,CS-E,rACC,14,0.0748785138130188
amyg_bla,CS-E,rACC,15,-0.879137729605039
amyg_bla,CS-E,rACC,16,0.13161356250445047
amyg_bla,CS-E,rACC,17,-0.19637844463189444
amyg_bla,CS-E,rACC,18,-0.07577259838581085
amyg_bla,CS-E,rACC,19,-0.3626481095949809
amyg_bla,CS-E,rACC,20,1.0423218210538228
amyg_bla,CS-E,rACC,21,0.2500191243986289
amyg_bla,CS-E,rACC,23,-0.1632290855050087
